,stcode,설립유형,총_대기율,staff_score,capacity_score,safety_score,service_score,affordability_score,final_score,기관명,주소_정제,위도,경도
965,11305000012,국공립,25,0.262,0.0976666666666666,0.5449999999999999,0.15225,0.508,0.3129833333333333,구립아람하나어린이집,서울특별시 강북구 삼양로41길 60,37.6216835,127.0168547
966,11305000013,국공립,38,0.31425,0.1186666666666666,0.6375,0.31525,0.724,0.4219333333333333,구립해맞이어린이집,서울특별시 강북구 도봉로30길 53,37.6216768,127.0313815
967,11305000014,국공립,37,0.30575,0.1436666666666666,0.514,0.27425,0.419,0.3313333333333333,구립삼양어린이집,서울특별시 강북구 삼양로64길 32 -14 구립삼양어린이집,37.627667,127.0199359
968,11305000015,국공립,72,0.31425,0.0686666666666666,0.669,0.3389999999999999,0.523,0.3827833333333333,구립탐구어린이집,서울특별시 강북구 오패산로 162,37.616114,127.033754
969,11305000016,국공립,20,0.22625,0.1363333333333333,0.5345,0.1305833333333333,0.296,0.2647333333333334,구립율곡어린이집,서울특별시 강북구 오패산로52마길 8-4,37.6255983,127.031698
970,11305000017,국공립,19,0.404,0.1053333333333333,0.606,0.1525,0.487,0.3509666666666667,구립우이동어린이집,서울특별시 강북구 삼양로159가길 7,37.6575704,127.012646
971,11305000018,국공립,4,0.22425,0.0906666666666666,0.7,0.28175,0.611,0.3815333333333333,구립수유1동어린이집,서울특별시 강북구 인수봉로38가길 28,37.6314231,127.0157064
972,11305000020,국공립,25,0.43775,0.1233333333333333,0.669,0.2219166666666666,0.487,0.3878,구립송천동어린이집,서울특별시 강북구 솔샘로60길 21,37.6174808,127.0243552
973,11305000022,국공립,17,0.32675,0.152,0.6375,0.1972499999999999,0.469,0.3564999999999999,구립번2동어린이집,서울특별시 강북구 덕릉로40길 48,37.6337297,127.0320239
974,11305000023,국공립,67,0.2895,0.1433333333333333,0.5449999999999999,0.2041666666666666,0.51,0.3384,구립송중동어린이집,서울특별시 강북구 오패산로30길 18-5,37.6139891,127.0351105
975,11305000025,가정,32,0.27325,0.0563333333333333,0.432,0.125,0.152,0.2077166666666666,늘기쁜어린이집,서울특별시 강북구 숭인로7가길 37 108동 105호,37.61360565429794,127.0249846588769
976,11305000027,국공립,75,0.372,0.0783333333333333,0.5345,0.26925,0.552,0.3612166666666667,구립샛별어린이집,서울특별시 강북구 삼양로19길 102 201호 샛별어린이집,37.6167839,127.0174841
977,11305000029,국공립,18,0.4125,0.167,0.669,0.2235,0.223,0.339,구립인수동어린이집,서울특별시 강북구 삼양로107길 46,37.6414924,127.0141385
978,11305000030,국공립,18,0.27175,0.0479999999999999,0.5345,0.0,0.303,0.23145,구립번1동어린이집,서울특별시 강북구 도봉로96길 5-6,37.6408144,127.0294617
979,11305000032,국공립,12,0.37625,0.1473333333333333,0.6375,0.1465,0.491,0.3597166666666666,구립행복어린이집,서울특별시 강북구 인수봉로19길 5-8,37.6254694,127.0118761
980,11305000034,국공립,27,0.24275,0.089,0.6599999999999999,0.261,0.292,0.3089499999999999,구립수유2동어린이집,서울특별시 강북구 삼양로138길 18,37.6490517,127.0148991
981,11305000038,민간,9,0.3195,0.1363333333333333,0.6775,0.7801666666666667,1.0,0.5827,나이팅게일어린이집,서울특별시 강북구 노해로23길 95,37.6466813,127.0186542
982,11305000042,민간,7,0.42825,0.2386666666666666,0.7805,0.74775,0.689,0.5768333333333333,나나어린이집,서울특별시 강북구 수유로4길 23,37.6318613,127.0198109
983,11305000046,민간,10,0.29125,0.0676666666666666,0.7805,0.25,0.78,0.4338833333333333,꿈나무어린이집,서울특별시 강북구 삼양로85길 4,37.6335857,127.017157
984,11305000049,가정,59,0.17975,0.039,0.432,0.0,1.0,0.33015,별나라어린이집,서울특별시 강북구 솔샘로 159 110동 101호,37.6210820003573,127.0126358449875
985,11305000052,국공립,70,0.27075,0.055,0.472,0.0535,0.361,0.24245,구립예능어린이집,서울특별시 강북구 솔샘로 159 벽산라이브파크아파트 관리동 1층,37.6275836,127.0183805
986,11305000054,민간,29,0.26025,0.1363333333333333,0.5745,0.1,0.523,0.3188166666666666,은초롱어린이집,서울특별시 강북구 솔매로50가길 9,37.6233412,127.028675
987,11305000055,국공립,67,0.351,0.04,0.503,0.0,0.388,0.2564,구립하늘아이어린이집,서울특별시 강북구 삼양로19길 25 103동 102호,37.6139419,127.0207264
988,11305000060,민간,13,0.508,0.2816666666666667,0.7805,0.38,0.806,0.5512333333333334,신기어린이집,서울특별시 강북구 삼양로79길 12,37.6309534,127.0170335
989,11305000063,국공립,44,0.262,0.0403333333333333,0.503,0.0,0.303,0.2216666666666666,구립새싹어린이집,서울특별시 강북구 솔샘로 174 138동 104호,37.6179756,127.0126309
990,11305000069,가정,59,0.273,0.1103333333333333,0.4635,0.15,0.185,0.2363666666666666,쿠키어린이집,서울특별시 강북구 솔매로 106-1,37.62561409885601,127.0240776717982
991,11305000072,민간,2,0.3265,0.1003333333333333,0.843,0.25,1.0,0.5039666666666667,솔로몬영재어린이집,서울특별시 강북구 삼양로77길 43-6,37.62898670000001,127.0159948
992,11305000074,민간,55,0.231,0.1993333333333333,0.8745,0.42325,0.831,0.5118166666666666,청화어린이집,서울특별시 강북구 오현로 179-9,37.6282123,127.0377388
993,11305000078,민간,21,0.3545,0.1303333333333333,0.646,0.45975,0.662,0.4505166666666667,동심어린이집,서울특별시 강북구 솔샘로65길 39,37.6189786,127.0267775
994,11305000079,가정,40,0.21975,0.0343333333333333,0.503,0.0,0.032,0.1578166666666666,즐거운숲어린이집,서울특별시 강북구 인수봉로67길 12-5,37.64024057890167,127.0108061650077
995,11305000080,국공립,40,0.2895,0.0576666666666666,0.503,0.0,0.329,0.2358333333333333,구립해맑은어린이집,서울특별시 강북구 솔샘로 174 117동 102호,37.6179756,127.0126309
996,11305000082,가정,53,0.398,0.0736666666666666,0.503,0.0285,0.18,0.2366333333333333,두란노어린이집,서울특별시 강북구 한천로109길 69 101동 107호,37.62677504,127.0410037
997,11305000086,국공립,80,0.323,0.0576666666666666,0.5345,0.26,0.552,0.3454333333333333,구립동그라미어린이집,서울특별시 강북구 솔샘로 159 104동 102호,37.6211493,127.0108272
998,11305000088,국공립,13,0.35425,0.09,0.6375,0.0935,0.564,0.3478499999999999,요한어린이집,서울특별시 강북구 도봉로49길 62 천주교회 내,37.6247028,127.0230608
999,11305000089,민간,27,0.47025,0.207,0.6375,0.47375,0.011,0.3599,제일어린이집,서울특별시 강북구 삼양로163길 63,37.6593119,127.0107577
1000,11305000091,국공립,15,0.42925,0.0403333333333333,0.5745,0.272,0.237,0.3106166666666666,구립솔샘어린이집,서울특별시 강북구 삼양로74길 8 102동 102호,37.6288949,127.0186848
1001,11305000096,가정,0,0.2215,0.0753333333333333,0.503,0.1666666666666666,0.336,0.2605,윤슬어린이집,서울특별시 강북구 삼각산로 143-1 201동 110호,37.64365888649382,127.0183245830735
1002,11305000097,국공립,17,0.471,0.0403333333333333,0.472,0.0,0.207,0.2380666666666667,구립삼각산꾸러기어린이집,서울특별시 강북구 삼양로19길 113 101동 104호,37.6152259,127.0181273
1003,11305000098,가정,20,0.36975,0.0559999999999999,0.646,0.57975,0.252,0.3807,꿈의어린이집,서울특별시 강북구 오현로31길 85-7 102동 106호,37.63055729,127.0355522
1004,11305000101,국공립,33,0.401,0.041,0.5660000000000001,0.0525,0.189,0.2499,구립참행복한어린이집,서울특별시 강북구 인수봉로84길 34-14,37.6462007,127.0126712
1005,11305000102,민간,13,0.3545,0.127,0.401,0.0833333333333333,0.629,0.3189666666666667,지성어린이집,서울특별시 강북구 노해로13길 22,37.6395994,127.0212673
1006,11305000103,민간,69,0.45325,0.1486666666666666,0.8345,0.633,0.636,0.5410833333333334,효성어린이집,서울특별시 강북구 오패산로 191,37.6191188,127.0325501
1007,11305000105,국공립,56,0.3465,0.0403333333333333,0.472,0.0,0.534,0.2785666666666667,구립해아래어린이집,서울특별시 강북구 오패산로30길 30 101동 108호,37.6152291,127.0357119
1008,11305000111,민간,7,0.344,0.124,0.554,0.5409999999999999,0.523,0.4171999999999999,강북솔로몬어린이집,서울특별시 강북구 삼양로47길 17-6,37.6227211,127.0179853
1009,11305000113,민간,4,0.37575,0.122,0.843,0.622,0.658,0.5241499999999999,예찬어린이집,서울특별시 강북구 도봉로96길 43,37.6397079,127.0308625
1010,11305000122,민간,3,0.46025,0.109,0.7805,0.399,0.535,0.45675,아이꿈터어린이집,서울특별시 강북구 삼양로149가길 17,37.65352900000001,127.0107466
1011,11305000125,가정,11,0.31975,0.0403333333333333,0.432,0.028,0.088,0.1816166666666666,아랑어린이집,서울특별시 강북구 솔샘로 159 106동 102호,37.6210820003573,127.0126358449875
1012,11305000127,국공립,47,0.25875,0.0516666666666666,0.5660000000000001,0.25,0.548,0.3348833333333333,구립참빛어린이집,서울특별시 강북구 한천로109길 81-21,37.6263402,127.0400837
1013,11305000130,가정,37,0.2665,0.039,0.432,0.25,0.164,0.2303,예나어린이집,서울특별시 강북구 삼양로 256 105동 103호,37.62580958675829,127.018898613642
1014,11305000131,민간,9,0.3695,0.0553333333333333,0.5660000000000001,0.0585,0.802,0.3702666666666667,예인어린이집,서울특별시 강북구 도봉로97길 42-1,37.6427813,127.0273031
1015,11305000137,가정,10,0.329,0.039,0.615,0.25,0.199,0.2864,예주어린이집,서울특별시 강북구 삼양로 256 104동 104호,37.62580958675829,127.018898613642
1016,11305000138,국공립,45,0.373,0.0403333333333333,0.503,0.25,0.271,0.2874666666666666,구립즐거운어린이집,서울특별시 강북구 솔샘로 174 111동 101호,37.6179756,127.0126309
1017,11305000139,국공립,50,0.40075,0.0576666666666666,0.503,0.0365,0.831,0.3657833333333333,구립늘사랑어린이집,서울특별시 강북구 솔샘로 174 115동 103호,37.6179756,127.0126309
1018,11305000144,민간,27,0.2724999999999999,0.1486666666666666,0.749,0.54725,1.0,0.5434833333333333,비테에어린이집,서울특별시 강북구 솔샘로 174 관리동,37.6179756,127.0126309
1019,11305000148,가정,50,0.454,0.0403333333333333,0.503,0.021,0.323,0.2682666666666666,SK어린이집,서울특별시 강북구 솔샘로 174 104동 102호,37.61920027226915,127.0110721351261
1020,11305000149,가정,0,0.50325,0.0166666666666666,0.5745,0.25,0.831,0.4350833333333333,연두어린이집,서울특별시 강북구 월계로21가길 14-5,37.61433771482938,127.0374617894122
1021,11305000154,국공립,36,0.17275,0.0406666666666666,0.3605,0.0,0.0,0.1147833333333333,구립꿈동산어린이집,서울특별시 강북구 덕릉로30길 10,37.6343169,127.0251759
1022,11305000155,민간,22,0.2704999999999999,0.1616666666666666,0.7090000000000001,0.5071666666666667,1.0,0.5296666666666667,동화나라어린이집,서울특별시 강북구 노해로27길 48,37.6463236,127.021567
1023,11305000157,민간,60,0.47675,0.3013333333333333,0.812,0.4414285714285714,0.763,0.5589023809523809,새서울어린이집,서울특별시 강북구 삼양로19길 164 순복음새서울교회 1353동 1층 4호,37.6174307,127.0157429
1024,11305000159,국공립,20,0.401,0.0416666666666666,0.5660000000000001,0.25,0.525,0.3567333333333334,구립슬비어린이집,서울특별시 강북구 오패산로38길 6-15,37.6148787,127.0343958
1025,11305000160,민간,8,0.368,0.3,0.646,0.7463888888888889,0.937,0.5994777777777778,솔밭어린이집,서울특별시 강북구 삼양로149길 12,37.6541023,127.0120447
1026,11305000161,가정,0,0.34325,0.074,0.5345,0.3333333333333333,0.0,0.2570166666666666,물댄동산어린이집,서울특별시 강북구 삼각산로 143-1 12동 110호,37.64219223,127.0189366
1027,11305000163,국공립,10,0.275,0.0746666666666666,0.5345,0.0765,0.392,0.2705333333333333,구립오렌지어린이집,서울특별시 강북구 삼양로123길 10-21,37.6456606,127.014534
1028,11305000165,법인·단체등,6,0.5055000000000001,0.058,0.491,0.25,0.053,0.2714999999999999,까리타스어린이집,서울특별시 강북구 노해로 29,37.63823247,127.0224411
1029,11305000170,국공립,11,0.2875,0.1253333333333333,0.503,0.1666666666666666,0.692,0.3549,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8,37.6240666,127.0130547
1030,11305000173,국공립,26,0.4177499999999999,0.0223333333333333,0.503,0.036,0.831,0.3620166666666666,구립햇님어린이집,서울특별시 강북구 솔샘로 174 116동 104호,37.6179756,127.0126309
1031,11305000176,민간,63,0.35675,0.1159999999999999,0.6255,0.35375,0.533,0.3969999999999999,아이스타어린이집,서울특별시 강북구 삼양로114길 14,37.6429059,127.0177857
1032,11305000177,가정,9,0.18975,0.086,0.432,0.0625,0.0,0.15405,미래꿈어린이집,서울특별시 강북구 덕릉로 119-8 1층,37.635363634391,127.0270915364746
1033,11305000182,가정,12,0.1415,0.0526666666666666,0.432,0.125,0.831,0.3164333333333333,아가페어린이집,서울특별시 강북구 도봉로98길 33,37.64143964,127.0318876
1034,11305000188,국공립,56,0.40075,0.0753333333333333,0.432,0.032,0.36,0.2600166666666667,구립리틀버드어린이집,서울특별시 강북구 삼양로93길 11-4,37.6373934,127.0163309
1035,11305000194,가정,-,0.50325,0.0156666666666666,0.5315,0.25,0.0,0.2600833333333333,행복한어린이집,서울특별시 강북구 삼양로41길 4,37.62207748,127.0197822
1036,11305000200,국공립,78,0.3195,0.0576666666666666,0.503,0.1605,0.332,0.2745333333333333,구립다온어린이집,서울특별시 강북구 삼양로19길 25 103동 104호,37.6139419,127.0207264
1037,11305000201,국공립,31,0.34325,0.093,0.432,0.158,0.155,0.23625,구립짐토피아어린이집,서울특별시 강북구 삼각산로 143-1 9동 107호,37.6423794,127.018989
1038,11305000207,가정,41,0.347,0.04,0.5435,0.75,0.831,0.5023,사무엘어린이집,서울특별시 강북구 한천로109길 83 101동 105호,37.62644601640038,127.0394571593407
1039,11305000215,가정,71,0.2315,0.0343333333333333,0.503,0.0,0.19,0.1917666666666667,예닮뜰 어린이집,서울특별시 강북구 오현로 207 404동 108호,37.6308928665,127.0386809408
1040,11305000217,민간,30,0.46025,0.126,0.7175,0.31775,0.624,0.4490999999999999,예원어린이집,서울특별시 강북구 오현로9길 27,37.6178377,127.0335709
1041,11305000221,국공립,9,0.4267499999999999,0.0726666666666666,0.5345,0.01825,0.23,0.2564333333333333,구립송암어린이집,서울특별시 강북구 삼양로 357 송암교회 교육관 1층,37.6352771,127.0171304
1042,11305000241,국공립,0,0.27775,0.0573333333333333,0.503,0.0,0.831,0.3338166666666666,구립아이원어린이집,서울특별시 강북구 삼양로19길 113 102동 102호,37.6152259,127.0181273
1043,11305000320,국공립,28,0.266,0.0403333333333333,0.503,0.02575,0.198,0.2066166666666666,구립이루미어린이집,서울특별시 강북구 삼양로27길 80 303동 104호,37.6193197,127.0164225
1044,11305000322,민간,53,0.44575,0.1476666666666666,0.4825,0.2329999999999999,0.831,0.4279833333333333,삼양제일어린이집,서울특별시 강북구 삼양로27길 35 삼양제일교회,37.6184568,127.0194206
1045,11305000323,국공립,60,0.26575,0.0513333333333333,0.5974999999999999,0.081,0.263,0.2517166666666666,구립수유새싹어린이집,서울특별시 강북구 덕릉로 4-5,37.6335532,127.0142642
1046,11305000324,국공립,11,0.283,0.1009999999999999,0.5660000000000001,0.1666666666666666,0.761,0.3755333333333334,구립오동어린이집,서울특별시 강북구 도봉로78길 61,37.6339628,127.0270689
1047,11305000327,국공립,23,0.328,0.0513333333333333,0.5660000000000001,0.282,0.523,0.3500666666666666,구립우이한솔어린이집,서울특별시 강북구 4.19로13길 23-3,37.6450432,127.0077687
1048,11305000328,국공립,70,0.3465,0.0403333333333333,0.503,0.05775,0.251,0.2397166666666666,구립해솔어린이집,서울특별시 강북구 한천로105길 23 108동 103호,37.6247092,127.0471142
1049,11305000329,직장,0,0.4575,0.09,0.7,0.28425,0.656,0.43755,신한신이한이강북어린이집,서울특별시 강북구 도봉로 364 강북금융센터 3층,37.63959582457922,127.0278946769087
1050,11305000330,국공립,56,0.415,0.057,0.7,0.04725,0.147,0.27325,구립큰마을어린이집,서울특별시 강북구 도봉로31길 28,37.6208126,127.0256049
1051,11305000331,국공립,100,0.2785,0.1073333333333333,0.514,0.2089166666666666,0.334,0.28855,구립꿈의숲캐슬어린이집,서울특별시 강북구 오현로 56 관리동 1층,37.6174691,127.0365853
1052,11305000332,국공립,20,0.29925,0.1283333333333333,0.5345,0.13925,0.403,0.3008666666666666,구립아이땅어린이집,서울특별시 강북구 솔샘로 174 140동 101호,37.6179756,127.0126309
1053,11305000333,국공립,41,0.3545,0.2143333333333333,0.7,0.2760357142857143,0.573,0.4235738095238095,구립번동어린이집,서울특별시 강북구 한천로124나길 34,37.6383702,127.0312168
1054,11305000334,국공립,60,0.342,0.0576666666666666,0.503,0.017,0.494,0.2827333333333334,구립튼튼어린이집,서울특별시 강북구 솔샘로 174 116동 101호,37.6179756,127.0126309
1055,11305000335,국공립,24,0.3075,0.0886666666666666,0.5660000000000001,0.0,0.454,0.2832333333333333,구립숲사랑어린이집,서울특별시 강북구 도봉로22길 7,37.6192054,127.0303104
1056,11305000336,국공립,114,0.39575,0.0489999999999999,0.503,0.051,0.253,0.2503499999999999,구립킨더어린이집,서울특별시 강북구 숭인로 39 관리동 1층,37.612752,127.0258145
1057,11305000337,국공립,40,0.48525,0.0226666666666666,0.432,0.055,0.164,0.2317833333333333,구립반짝반짝어린이집,서울특별시 강북구 삼양로27길 95 301동 103호,37.6177639,127.0169309
1058,11305000338,국공립,73,0.379,0.037,0.503,0.0,0.861,0.356,구립두산위브어린이집,서울특별시 강북구 삼양로27길 95 214동 103호,37.6177639,127.0169309
1059,11305000339,국공립,80,0.25175,0.0403333333333333,0.401,0.0,0.0,0.1386166666666666,구립꿈의숲어린이집,서울특별시 강북구 오현로 180 101동 102호,37.6273609,127.0388431
1060,11305000340,국공립,39,0.3635,0.0403333333333333,0.503,0.0,1.0,0.3813666666666667,구립무지개어린이집,서울특별시 강북구 삼양로19길 113 101동 101호,37.6152259,127.0181273
1061,11305000341,국공립,13,0.35425,0.0573333333333333,0.503,0.157,0.428,0.2999166666666666,구립어린왕자어린이집,서울특별시 강북구 한천로124나길 10 101동 108호,37.6378231,127.0322546
1062,11305000342,국공립,163,0.3205,0.121,0.3794999999999999,0.245,0.649,0.3429999999999999,구립꿈의숲해링턴어린이집,서울특별시 강북구 오현로 45 꿈의숲해링턴플레이스아파트 114동,37.6185566,127.034085
1063,11305000343,국공립,16,0.41825,0.1383333333333333,0.503,0.2175,0.449,0.3452166666666666,구립삼성어린이집,서울특별시 강북구 한천로159길 8 삼성아파트 관리동,37.6447087,127.0180635
1064,11305000344,협동,0,0.3915,0.0176666666666666,0.143,0.0,0.0,0.1104333333333333,도토리집공동육아어린이집,서울특별시 강북구 삼각산로4길 36 나호,37.63824060232649,127.0082028348632
1065,11305000345,국공립,66,0.2784999999999999,0.0816666666666666,0.503,0.06075,0.407,0.2661833333333333,구립트리베라어린이집,서울특별시 강북구 삼양로27길 19 218동 1층,37.6173113,127.0204017
1066,11305000346,국공립,58,0.2915,0.2003333333333333,0.7,0.0684166666666666,0.692,0.39045,구립폴라리스어린이집,서울특별시 강북구 삼양로58길 29 북서울자이폴라리스 내 의무어린이집,37.6267837,127.0197925
1067,11305000347,국공립,46,0.2704999999999999,0.1266666666666666,0.5575,0.05825,0.831,0.3687833333333333,구립키즈래미안어린이집,서울특별시 강북구 삼양로19길 25 관리동,37.6139419,127.0207264
1068,11320000007,국공립,149,0.22175,0.1946666666666666,0.669,0.3360833333333333,0.523,0.3889,쌍문1동어린이집,서울특별시 도봉구 노해로 149-5,37.6482971,127.0259774
1069,11320000009,가정,73,0.228,0.0473333333333333,0.503,0.0,1.0,0.3556666666666667,오색무지개어린이집,서울특별시 도봉구 해등로12길 44 204동 102호,37.653023,127.04233
1070,11320000011,국공립,24,0.299,0.1063333333333333,0.669,0.2685,0.554,0.3793666666666667,방학1동어린이집,서울특별시 도봉구 도당로27길 16,37.6680857,127.0411212
1071,11320000013,국공립,99,0.399,0.1343333333333333,0.669,0.211,0.289,0.3404666666666666,쌍문2동어린이집,서울특별시 도봉구 방학로5길 34,37.6612257,127.0374899
1072,11320000014,국공립,37,0.2945,0.144,0.7,0.2755,0.861,0.455,창4동어린이집,서울특별시 도봉구 마들로 339-13,37.6422906,127.0532724
1073,11320000015,직장,0,0.3205,0.148,0.503,0.0735,0.315,0.2719999999999999,도봉구청직장어린이집,서울특별시 도봉구 마들로 656 도봉구청내1층직장어린이집,37.66865066,127.0470474
1074,11320000016,국공립,119,0.4655,0.125,0.669,0.3585,0.779,0.4794,도봉도선어린이집,서울특별시 도봉구 마들로 756,37.6772527,127.0491541
1075,11320000017,국공립,33,0.39925,0.0933333333333333,0.669,0.1635,0.367,0.3384166666666667,창문어린이집,서울특별시 도봉구 도봉로118길 15,37.6490202,127.0361511
1076,11320000018,국공립,108,0.303,0.161,0.5660000000000001,0.2019999999999999,0.219,0.2902,방학3동어린이집,서울특별시 도봉구 방학로11길 24,37.6612502,127.0324385
1077,11320000019,국공립,28,0.379,0.0923333333333333,0.6599999999999999,0.27275,0.71,0.4228166666666667,도봉2동어린이집,서울특별시 도봉구 도봉로160길 24-12,37.6737008,127.0458399
1078,11320000020,국공립,46,0.2625,0.079,0.4195,0.0455,0.176,0.1964999999999999,창동어린이집,서울특별시 도봉구 덕릉로 329,37.6448462,127.0454875
1079,11320000021,국공립,55,0.28425,0.1253333333333333,0.669,0.16325,0.402,0.3287666666666667,창2동어린이집,서울특별시 도봉구 덕릉로59길 73-9,37.6412655,127.0354526
1080,11320000022,국공립,41,0.41375,0.1246666666666666,0.7,0.125,0.027,0.2780833333333333,창3동어린이집,서울특별시 도봉구 덕릉로62길 57-7,37.6390315,127.0437868
1081,11320000023,국공립,66,0.34175,0.1326666666666666,0.5449999999999999,0.2164166666666666,0.394,0.3259666666666667,원당어린이집,서울특별시 도봉구 시루봉로5길 38 구립원당어린이집,37.6584689,127.0256012
1082,11320000024,국공립,33,0.40125,0.175,0.5660000000000001,0.18275,0.657,0.3964,방학2동어린이집,서울특별시 도봉구 방학로 180,37.6624864,127.0320799
1083,11320000025,국공립,120,0.3855,0.1246666666666666,0.7,0.23375,0.468,0.3823833333333333,창5동어린이집,서울특별시 도봉구 해등로16길 52-13,37.6548374,127.0430679
1084,11320000026,국공립,18,0.35425,0.0613333333333333,0.5660000000000001,0.0,0.169,0.2301166666666667,방아골어린이집,서울특별시 도봉구 시루봉로17길 42 방아골종합사회복지관 1층,37.6693203,127.0326403
1085,11320000027,국공립,71,0.376,0.1263333333333333,0.514,0.3005,1.0,0.4633666666666666,쌍문3동어린이집,서울특별시 도봉구 노해로 224,37.65092980000001,127.032946
1086,11320000028,국공립,56,0.35075,0.1193333333333333,0.7315,0.1365,0.337,0.3350166666666667,도봉1동어린이집,서울특별시 도봉구 도봉로175길 10,37.6829989,127.0428766
1087,11320000034,법인·단체등,0,0.40425,0.0479999999999999,0.646,0.25,0.435,0.35665,본향선교어린이집,서울특별시 도봉구 덕릉로54길 41,37.63635645,127.0383279
1088,11320000038,민간,60,0.2975,0.194,0.763,0.102,0.501,0.3715,쌍문삼성어린이집,서울특별시 도봉구 노해로 238 쌍문삼성어린이집,37.6509977,127.0344894
1089,11320000042,민간,4,0.39075,0.063,0.6375,0.25,0.687,0.4056499999999999,동화어린이집,서울특별시 도봉구 도봉로151길 130,37.6674716,127.0364916
1090,11320000045,민간,8,0.441,0.0763333333333333,0.812,0.30025,0.912,0.5083166666666667,서머힐어린이집,서울특별시 도봉구 우이천로 492 -1,37.6569927,127.015549
1091,11320000047,민간,20,0.29525,0.0456666666666666,0.432,0.073,0.327,0.2345833333333333,예아어린이집,서울특별시 도봉구 마들로 646 관리동,37.6669446,127.0473382
1092,11320000048,민간,-,0.204,0.0436666666666666,0.2855,0.0,0.0,0.1066333333333333,우이동교회부설방과후어린이집,서울특별시 도봉구 삼양로 574-48,37.6542463,127.0141733
1093,11320000049,민간,40,0.29625,0.0703333333333333,0.5745,0.28575,0.33,0.3113666666666667,주은어린이집,서울특별시 도봉구 노해로49길 38,37.6521518,127.0303762
1094,11320000052,국공립,99,0.282,0.1026666666666666,0.503,0.109,0.424,0.2841333333333333,창2동새샘어린이집,서울특별시 도봉구 도봉로106길 36,37.6446371,127.0347417
1095,11320000058,민간,47,0.3225,0.1206666666666666,0.7805,0.6595,0.886,0.5538333333333333,둥근달어린이집,서울특별시 도봉구 도봉로117길 80-7,37.6498836,127.0302861
1096,11320000068,민간,8,0.238,0.0966666666666666,0.646,0.2715,0.707,0.3918333333333333,지앤지어린이집,서울특별시 도봉구 삼양로 574-44,37.6543821,127.0139816
1097,11320000074,민간,11,0.33525,0.158,0.8029999999999999,0.57025,1.0,0.5732999999999999,세인어린이집,서울특별시 도봉구 방학로3길 100,37.6588228,127.0389787
1098,11320000083,민간,35,0.35625,0.0886666666666666,0.7175,0.33675,1.0,0.4998333333333333,유유어린이집,서울특별시 도봉구 노해로63나길 8-11,37.6545174,127.044731
1099,11320000084,민간,12,0.38575,0.0933333333333333,0.749,0.51925,0.431,0.4356666666666666,엘림어린이집,서울특별시 도봉구 시루봉로11길 25,37.6642189,127.0271004
1100,11320000086,민간,3,0.35325,0.1563333333333333,0.7805,0.32175,0.578,0.4379666666666667,경일어린이집,서울특별시 도봉구 도당로13길 34-5,37.6664662,127.0349143
1101,11320000088,민간,105,0.12675,0.1303333333333333,0.906,0.32375,1.0,0.4973666666666666,청아어린이집,서울특별시 도봉구 노해로69가길 11 4동,37.6572501,127.0483041
1102,11320000106,사회복지법인,6,0.4095,0.037,0.6775,0.25,0.067,0.2881999999999999,두발로어린이집,서울특별시 도봉구 덕릉로62길 25,37.64033597,127.041388
1103,11320000107,가정,62,0.3205,0.0386666666666666,0.432,0.03,1.0,0.3642333333333333,리틀엔젤어린이집,서울특별시 도봉구 도봉로136길 28 520동 101호,37.65793995,127.0440155
1104,11320000109,민간,29,0.40575,0.1823333333333333,0.7805,0.364,0.841,0.5147166666666667,꿀벌어린이집,서울특별시 도봉구 덕릉로59차길 36,37.640394,127.0349434
1105,11320000111,민간,19,0.37625,0.0613333333333333,0.4635,0.0215,1.0,0.3845166666666667,신세인어린이집,서울특별시 도봉구 도봉로134길 5,37.6575555,127.0406095
1106,11320000112,민간,0,0.36375,0.0653333333333333,0.606,0.5,1.0,0.5070166666666667,아이세상어린이집,서울특별시 도봉구 시루봉로17길 20,37.6688173,127.0338687
1107,11320000118,민간,19,0.4605,0.0816666666666666,0.7404999999999999,0.2665,1.0,0.5098333333333332,아띠 어린이집,서울특별시 도봉구 도봉로177길 76-5,37.6838056,127.0430227
1108,11320000126,민간,13,0.31425,0.0833333333333333,0.472,0.03225,0.806,0.3415666666666667,태영어린이집,서울특별시 도봉구 도봉로110다길 51 태영아파트 단지내,37.642926,127.03339
1109,11320000127,민간,39,0.244,0.0579999999999999,0.432,0.03825,0.674,0.28925,현대어린이집,서울특별시 도봉구 도봉로136길 28,37.6579094,127.0436338
1110,11320000129,국공립,32,0.34325,0.0386666666666666,0.503,0.02675,0.507,0.2837333333333333,도봉1동새꿈 어린이집,서울특별시 도봉구 도봉로169길 31 104동 104호,37.6792277,127.0444167
1111,11320000132,국공립,10,0.26075,0.11,0.669,0.14975,1.0,0.4378999999999999,방학가람어린이집,서울특별시 도봉구 방학로8길 32,37.664148,127.0364707
1112,11320000133,민간,23,0.25175,0.1143333333333333,0.5315,0.5680000000000001,0.8,0.4531166666666667,아이숲어린이집,서울특별시 도봉구 우이천로34길 33,37.6503436,127.024003
1113,11320000134,민간,9,0.352,0.1226666666666666,0.7805,0.3065,1.0,0.5123333333333333,유정어린이집,서울특별시 도봉구 시루봉로27길 58,37.6738395,127.0430257
1114,11320000136,국공립,65,0.31425,0.0403333333333333,0.4635,0.0385,0.163,0.2039166666666666,창2동엘리트어린이집,서울특별시 도봉구 도봉로110다길 51 108동 102호,37.642926,127.03339
